Day,Location,TotalConfirmed,Discharged,Deaths,Active 
2020-05-06,Andhra Pradesh,1717,589,36,1092
2020-05-06,Arunachal Pradesh,1,1,0,0
2020-05-06,Assam,43,32,1,10
2020-05-06,Bihar,536,142,4,390
2020-05-06,Chandigarh,111,21,1,89
2020-05-06,Chhattisgarh,59,36,0,23
2020-05-06,Dadar Nagar Haveli,1,0,0,1
2020-05-06,Delhi,5104,1468,64,3572
2020-05-06,Goa,7,7,0,0
2020-05-06,Gujarat,6245,1381,368,4496
2020-05-06,Haryana,548,256,6,286
2020-05-06,Himachal Pradesh,42,38,2,2
2020-05-06,Jammu and Kashmir,741,320,8,413
2020-05-06,Jharkhand,125,33,3,89
2020-05-06,Karnataka,671,331,29,311
2020-05-06,Kerala,502,462,4,36
2020-05-06,Ladakh,41,17,0,24
2020-05-06,Madhya Pradesh,3049,1000,176,1873
2020-05-06,Maharashtra,15525,2819,617,12089
2020-05-06,Manipur,2,2,0,0
2020-05-06,Meghalaya,12,10,1,1
2020-05-06,Mizoram,1,0,0,1
2020-05-06,Odisha,175,60,1,114
2020-05-06,Puducherry,9,6,0,3
2020-05-06,Punjab,1451,133,25,1293
2020-05-06,Rajasthan,3158,1525,89,1544
2020-05-06,Tamil Nadu,4058,1485,33,2540
2020-05-06,Telengana,1096,585,29,482
2020-05-06,Tripura,43,2,0,41
2020-05-06,Uttarakhand,61,39,1,21
2020-05-06,Uttar Pradesh,2880,987,56,1837
2020-05-06,West Bengal,1344,364,140,840
2020-05-07,Andaman and Nicobar Islands,33,32,0,1
2020-05-07,Andhra Pradesh,1777,729,36,1012
2020-05-07,Arunachal Pradesh,1,1,0,0
2020-05-07,Assam,45,32,1,12
2020-05-07,Bihar,542,188,4,350
2020-05-07,Chandigarh,120,21,1,98
2020-05-07,Chhattisgarh,59,36,0,23
2020-05-07,Dadar Nagar Haveli,1,0,0,1
2020-05-07,Delhi,5532,1542,65,3925
2020-05-07,Goa,7,7,0,0
2020-05-07,Gujarat,6625,1500,396,4729
2020-05-07,Haryana,594,260,7,327
2020-05-07,Himachal Pradesh,45,38,2,5
2020-05-07,Jammu and Kashmir,775,322,8,445
2020-05-07,Jharkhand,127,37,3,87
2020-05-07,Karnataka,693,354,29,310
2020-05-07,Kerala,503,469,4,30
2020-05-07,Ladakh,41,17,0,24
2020-05-07,Madhya Pradesh,3138,1099,185,1854
2020-05-07,Maharashtra,16758,3094,651,13013
2020-05-07,Manipur,2,2,0,0
2020-05-07,Meghalaya,12,10,1,1
2020-05-07,Mizoram,1,0,0,1
2020-05-07,Odisha,185,61,2,122
2020-05-07,Puducherry,9,6,0,3
2020-05-07,Punjab,1516,135,27,1354
2020-05-07,Rajasthan,3317,1596,92,1629
2020-05-07,Tamil Nadu,4829,1516,35,3278
2020-05-07,Telengana,1107,628,29,450
2020-05-07,Tripura,43,2,0,41
2020-05-07,Uttarakhand,61,39,1,21
2020-05-07,Uttar Pradesh,2998,1130,60,1808
2020-05-07,West Bengal,1456,364,144,948
2020-05-08,Andaman and Nicobar Islands,33,33,0,0
2020-05-08,Andhra Pradesh,1847,780,38,1029
2020-05-08,Arunachal Pradesh,1,1,0,0
2020-05-08,Assam,54,34,1,19
2020-05-08,Bihar,550,246,5,299
2020-05-08,Chandigarh,135,21,1,113
2020-05-08,Chhattisgarh,59,38,0,21
2020-05-08,Dadar Nagar Haveli,1,0,0,1
2020-05-08,Delhi,5980,1931,66,3983
2020-05-08,Goa,7,7,0,0
2020-05-08,Gujarat,7012,1709,425,4878
2020-05-08,Haryana,625,260,7,358
2020-05-08,Himachal Pradesh,46,38,2,6
2020-05-08,Jammu and Kashmir,793,335,9,449
2020-05-08,Jharkhand,132,41,3,88
2020-05-08,Karnataka,705,366,30,309
2020-05-08,Kerala,503,474,4,25
2020-05-08,Ladakh,42,17,0,25
2020-05-08,Madhya Pradesh,3252,1231,193,1828
2020-05-08,Maharashtra,17974,3301,694,13979
2020-05-08,Manipur,2,2,0,0
2020-05-08,Meghalaya,12,10,1,1
2020-05-08,Mizoram,1,0,0,1
2020-05-08,Odisha,219,62,2,155
2020-05-08,Puducherry,9,6,0,3
2020-05-08,Punjab,1644,149,28,1467
2020-05-08,Rajasthan,3427,1596,97,1734
2020-05-08,Tamil Nadu,5409,1547,37,3825
2020-05-08,Telengana,1123,650,29,444
2020-05-08,Tripura,65,2,0,63
2020-05-08,Uttarakhand,61,39,1,21
2020-05-08,Uttar Pradesh,3071,1250,62,1759
2020-05-08,West Bengal,1548,364,151,1033
2020-05-09,Andaman and Nicobar Islands,33,33,0,0
2020-05-09,Andhra Pradesh,1887,842,41,1004
2020-05-09,Arunachal Pradesh,1,1,0,0
2020-05-09,Assam,59,34,1,24
2020-05-09,Bihar,571,297,5,269
2020-05-09,Chandigarh,150,21,1,128
2020-05-09,Chhattisgarh,59,38,0,21
2020-05-09,Dadar Nagar Haveli,1,0,0,1
2020-05-09,Delhi,6318,2020,68,4230
2020-05-09,Goa,7,7,0,0
2020-05-09,Gujarat,7402,1872,449,5081
2020-05-09,Haryana,647,279,8,360
2020-05-09,Himachal Pradesh,50,38,2,10
2020-05-09,Jammu and Kashmir,823,364,9,450
2020-05-09,Jharkhand,132,52,3,77
2020-05-09,Karnataka,753,376,30,347
2020-05-09,Kerala,503,484,4,15
2020-05-09,Ladakh,42,17,0,25
2020-05-09,Madhya Pradesh,3341,1349,200,1792
2020-05-09,Maharashtra,19063,3470,731,14862
2020-05-09,Manipur,2,2,0,0
2020-05-09,Meghalaya,12,10,1,1
2020-05-09,Mizoram,1,0,0,1
2020-05-09,Odisha,271,63,2,206
2020-05-09,Puducherry,9,6,0,3
2020-05-09,Punjab,1731,152,29,1550
2020-05-09,Rajasthan,3579,1916,101,1562
2020-05-09,Tamil Nadu,6009,1605,40,4364
2020-05-09,Telengana,1133,700,29,404
2020-05-09,Tripura,118,2,0,116
2020-05-09,Uttarakhand,63,46,1,16
2020-05-09,Uttar Pradesh,3214,1387,66,1761
2020-05-09,West Bengal,1678,364,160,1154
2020-05-10,Andaman and Nicobar Islands,33,33,0,0
2020-05-10,Andhra Pradesh,1930,887,44,999
2020-05-10,Arunachal Pradesh,1,1,0,0
2020-05-10,Assam,63,34,2,27
2020-05-10,Bihar,591,322,5,264
2020-05-10,Chandigarh,169,24,2,143
2020-05-10,Chhattisgarh,59,43,0,16
2020-05-10,Dadar Nagar Haveli,1,0,0,1
2020-05-10,Delhi,6542,2020,73,4449
2020-05-10,Goa,7,7,0,0
2020-05-10,Gujarat,7796,2091,472,5233
2020-05-10,Haryana,675,290,9,376
2020-05-10,Himachal Pradesh,50,38,2,10
2020-05-10,Jammu and Kashmir,836,368,9,459
2020-05-10,Jharkhand,156,78,3,75
2020-05-10,Karnataka,794,386,30,378
2020-05-10,Kerala,505,485,4,16
2020-05-10,Ladakh,42,17,0,25
2020-05-10,Madhya Pradesh,3614,1676,215,1723
2020-05-10,Maharashtra,20228,3800,779,15649
2020-05-10,Manipur,2,2,0,0
2020-05-10,Meghalaya,13,10,1,2
2020-05-10,Mizoram,1,1,0,0
2020-05-10,Odisha,294,63,2,229
2020-05-10,Puducherry,9,6,0,3
2020-05-10,Punjab,1762,157,31,1574
2020-05-10,Rajasthan,3708,2026,106,1576
2020-05-10,Tamil Nadu,6535,1824,44,4667
2020-05-10,Telengana,1163,750,30,383
2020-05-10,Tripura,134,2,0,132
2020-05-10,Uttarakhand,67,46,1,20
2020-05-10,Uttar Pradesh,3373,1499,74,1800
2020-05-10,West Bengal,1786,372,171,1243
2020-05-11,Andaman and Nicobar Islands,33,33,0,0
2020-05-11,Andhra Pradesh,1980,925,45,1010
2020-05-11,Arunachal Pradesh,1,1,0,0
2020-05-11,Assam,63,34,2,27
2020-05-11,Bihar,696,365,6,325
2020-05-11,Chandigarh,169,24,2,143
2020-05-11,Chhattisgarh,59,49,0,10
2020-05-11,Dadar Nagar Haveli,1,0,0,1
2020-05-11,Delhi,6923,2069,73,4781
2020-05-11,Goa,7,7,0,0
2020-05-11,Gujarat,8194,2545,493,5156
2020-05-11,Haryana,703,300,10,393
2020-05-11,Himachal Pradesh,55,39,2,14
2020-05-11,Jammu and Kashmir,861,383,9,469
2020-05-11,Jharkhand,157,78,3,76
2020-05-11,Karnataka,848,424,31,393
2020-05-11,Kerala,512,489,4,19
2020-05-11,Ladakh,42,21,0,21
2020-05-11,Madhya Pradesh,3614,1676,215,1723
2020-05-11,Maharashtra,22171,4199,832,17140
2020-05-11,Manipur,2,2,0,0
2020-05-11,Meghalaya,13,10,1,2
2020-05-11,Mizoram,1,1,0,0
2020-05-11,Odisha,377,68,3,306
2020-05-11,Puducherry,9,6,0,3
2020-05-11,Punjab,1823,166,31,1626
2020-05-11,Rajasthan,3814,2176,107,1531
2020-05-11,Tamil Nadu,7204,1959,47,5198
2020-05-11,Telengana,1196,750,30,416
2020-05-11,Tripura,150,2,0,148
2020-05-11,Uttarakhand,68,46,1,21
2020-05-11,Uttar Pradesh,3467,1653,74,1740
2020-05-11,West Bengal,1939,417,185,1337
2020-05-12,Andaman and Nicobar Islands,33,33,0,0
2020-05-12,Andhra Pradesh,2018,975,45,998
2020-05-12,Arunachal Pradesh,1,1,0,0
2020-05-12,Assam,65,34,2,29
2020-05-12,Bihar,747,377,6,364
2020-05-12,Chandigarh,174,24,2,148
2020-05-12,Chhattisgarh,59,53,0,6
2020-05-12,Dadar Nagar Haveli,1,0,0,1
2020-05-12,Delhi,7233,2129,73,5031
2020-05-12,Goa,7,7,0,0
2020-05-12,Gujarat,8541,2780,513,5248
2020-05-12,Haryana,730,337,11,382
2020-05-12,Himachal Pradesh,59,39,2,18
2020-05-12,Jammu and Kashmir,879,427,10,442
2020-05-12,Jharkhand,160,78,3,79
2020-05-12,Karnataka,862,426,31,405
2020-05-12,Kerala,519,489,4,26
2020-05-12,Ladakh,42,21,0,21
2020-05-12,Madhya Pradesh,3785,1747,221,1817
2020-05-12,Maharashtra,23401,4786,868,17747
2020-05-12,Manipur,2,2,0,0
2020-05-12,Meghalaya,13,10,1,2
2020-05-12,Mizoram,1,1,0,0
2020-05-12,Odisha,414,85,3,326
2020-05-12,Puducherry,12,6,0,6
2020-05-12,Punjab,1877,168,31,1678
2020-05-12,Rajasthan,3988,2264,113,1611
2020-05-12,Tamil Nadu,8002,2051,53,5898
2020-05-12,Telengana,1275,800,30,445
2020-05-12,Tripura,152,2,0,150
2020-05-12,Uttarakhand,68,46,1,21
2020-05-12,Uttar Pradesh,3573,1758,80,1735
2020-05-12,West Bengal,2063,499,190,1374
2020-05-13,Andaman and Nicobar Islands,33,33,0,0
2020-05-13,Andhra Pradesh,2090,1056,46,988
2020-05-13,Arunachal Pradesh,1,1,0,0
2020-05-13,Assam,65,39,2,24
2020-05-13,Bihar,831,383,6,442
2020-05-13,Chandigarh,187,28,3,156
2020-05-13,Chhattisgarh,59,54,0,5
2020-05-13,Dadar Nagar Haveli,1,0,0,1
2020-05-13,Delhi,7639,2512,86,5041
2020-05-13,Goa,7,7,0,0
2020-05-13,Gujarat,8903,3246,537,5120
2020-05-13,Haryana,780,342,11,427
2020-05-13,Himachal Pradesh,65,39,2,24
2020-05-13,Jammu and Kashmir,934,455,10,469
2020-05-13,Jharkhand,172,79,3,90
2020-05-13,Karnataka,925,433,31,461
2020-05-13,Kerala,524,489,4,31
2020-05-13,Ladakh,42,21,0,21
2020-05-13,Madhya Pradesh,3986,1860,225,1901
2020-05-13,Maharashtra,24427,5125,921,18381
2020-05-13,Manipur,2,2,0,0
2020-05-13,Meghalaya,13,10,1,2
2020-05-13,Mizoram,1,1,0,0
2020-05-13,Odisha,437,116,3,318
2020-05-13,Puducherry,13,9,1,3
2020-05-13,Punjab,1914,171,32,1711
2020-05-13,Rajasthan,4126,2378,117,1631
2020-05-13,Tamil Nadu,8718,2134,61,6523
2020-05-13,Telengana,1326,830,32,464
2020-05-13,Tripura,154,2,0,152
2020-05-13,Uttarakhand,69,46,1,22
2020-05-13,Uttar Pradesh,3664,1873,82,1709
2020-05-13,West Bengal,2173,612,198,1363
2020-05-14,Andaman and Nicobar Islands,33,33,0,0
2020-05-14,Andhra Pradesh,2137,1142,47,948
2020-05-14,Arunachal Pradesh,1,1,0,0
2020-05-14,Assam,80,39,2,39
2020-05-14,Bihar,940,388,7,545
2020-05-14,Chandigarh,187,28,3,156
2020-05-14,Chhattisgarh,59,55,0,4
2020-05-14,Dadar Nagar Haveli,1,0,0,1
2020-05-14,Delhi,7998,2858,106,5034
2020-05-14,Goa,7,7,0,0
2020-05-14,Gujarat,9267,3562,566,5139
2020-05-14,Haryana,793,418,11,364
2020-05-14,Himachal Pradesh,66,39,2,25
2020-05-14,Jammu and Kashmir,971,466,11,494
2020-05-14,Jharkhand,173,79,3,91
2020-05-14,Karnataka,959,451,33,475
2020-05-14,Kerala,534,490,4,40
2020-05-14,Ladakh,43,22,0,21
2020-05-14,Madhya Pradesh,4173,2004,232,1937
2020-05-14,Maharashtra,25922,5547,975,19400
2020-05-14,Manipur,2,2,0,0
2020-05-14,Meghalaya,13,10,1,2
2020-05-14,Mizoram,1,1,0,0
2020-05-14,Odisha,538,143,3,392
2020-05-14,Puducherry,13,9,1,3
2020-05-14,Punjab,1924,200,32,1692
2020-05-14,Rajasthan,4328,2459,121,1748
2020-05-14,Tamil Nadu,9227,2176,64,6987
2020-05-14,Telengana,1367,940,34,393
2020-05-14,Tripura,155,16,0,139
2020-05-14,Uttarakhand,72,46,1,25
2020-05-14,Uttar Pradesh,3729,1902,83,1744
2020-05-14,West Bengal,2290,702,207,1381
2020-05-15,Andaman and Nicobar Islands,33,33,0,0
2020-05-15,Andhra Pradesh,2205,1192,48,965
2020-05-15,Arunachal Pradesh,1,1,0,0
2020-05-15,Assam,87,39,2,46
2020-05-15,Bihar,994,411,7,576
2020-05-15,Chandigarh,191,37,3,151
2020-05-15,Chhattisgarh,60,56,0,4
2020-05-15,Dadar Nagar Haveli,1,0,0,1
2020-05-15,Delhi,8470,3045,115,5310
2020-05-15,Goa,14,7,0,7
2020-05-15,Gujarat,9591,3753,586,5252
2020-05-15,Haryana,818,439,11,368
2020-05-15,Himachal Pradesh,74,39,2,33
2020-05-15,Jammu and Kashmir,983,485,11,487
2020-05-15,Jharkhand,197,87,3,107
2020-05-15,Karnataka,987,460,35,492
2020-05-15,Kerala,560,491,4,65
2020-05-15,Ladakh,43,22,0,21
2020-05-15,Madhya Pradesh,4426,2171,237,2018
2020-05-15,Maharashtra,27524,6059,1019,20446
2020-05-15,Manipur,3,2,0,1
2020-05-15,Meghalaya,13,11,1,1
2020-05-15,Mizoram,1,1,0,0
2020-05-15,Odisha,611,158,3,450
2020-05-15,Puducherry,13,9,1,3
2020-05-15,Punjab,1935,223,32,1680
2020-05-15,Rajasthan,4534,2580,125,1829
2020-05-15,Tamil Nadu,9674,2240,66,7368
2020-05-15,Telengana,1414,950,34,430
2020-05-15,Tripura,156,29,0,127
2020-05-15,Uttarakhand,78,50,1,27
2020-05-15,Uttar Pradesh,3902,2072,88,1742
2020-05-15,West Bengal,2377,768,215,1394
2020-05-16,Andaman and Nicobar Islands,33,33,0,0
2020-05-16,Andhra Pradesh,2307,1252,48,1007
2020-05-16,Arunachal Pradesh,1,1,0,0
2020-05-16,Assam,90,41,2,47
2020-05-16,Bihar,1018,438,7,573
2020-05-16,Chandigarh,191,37,3,151
2020-05-16,Chhattisgarh,66,56,0,10
2020-05-16,Dadar Nagar Haveli,1,0,0,1
2020-05-16,Delhi,8895,3518,123,5254
2020-05-16,Goa,15,7,0,8
2020-05-16,Gujarat,9931,4035,606,5290
2020-05-16,Haryana,818,439,11,368
2020-05-16,Himachal Pradesh,76,39,3,34
2020-05-16,Jammu and Kashmir,1013,513,11,489
2020-05-16,Jharkhand,203,87,3,113
2020-05-16,Karnataka,1056,480,36,540
2020-05-16,Kerala,576,492,4,80
2020-05-16,Ladakh,43,22,0,21
2020-05-16,Madhya Pradesh,4595,2283,239,2073
2020-05-16,Maharashtra,29100,6564,1068,21468
2020-05-16,Manipur,3,2,0,1
2020-05-16,Meghalaya,13,11,1,1
2020-05-16,Mizoram,1,1,0,0
2020-05-16,Odisha,672,166,3,503
2020-05-16,Puducherry,13,9,1,3
2020-05-16,Punjab,1935,305,32,1598
2020-05-16,Rajasthan,4727,2677,125,1925
2020-05-16,Tamil Nadu,10108,2599,71,7438
2020-05-16,Telengana,1454,959,34,461
2020-05-16,Tripura,156,42,0,114
2020-05-16,Uttarakhand,82,51,1,30
2020-05-16,Uttar Pradesh,4057,2165,95,1797
2020-05-16,West Bengal,2461,829,225,1407
2020-05-17,Andaman and Nicobar Islands,33,33,0,0
2020-05-17,Andhra Pradesh,2355,1353,49,953
2020-05-17,Arunachal Pradesh,1,1,0,0
2020-05-17,Assam,92,41,2,49
2020-05-17,Bihar,1179,453,7,719
2020-05-17,Chandigarh,191,51,3,137
2020-05-17,Chhattisgarh,67,56,0,11
2020-05-17,Dadar Nagar Haveli,1,0,0,1
2020-05-17,Delhi,9333,3926,129,5278
2020-05-17,Goa,17,7,0,10
2020-05-17,Gujarat,10988,4308,625,6055
2020-05-17,Haryana,887,514,13,360
2020-05-17,Himachal Pradesh,78,43,3,32
2020-05-17,Jammu and Kashmir,1121,542,12,567
2020-05-17,Jharkhand,217,113,3,101
2020-05-17,Karnataka,1092,496,36,560
2020-05-17,Kerala,587,495,4,88
2020-05-17,Ladakh,43,22,0,21
2020-05-17,Madhya Pradesh,4789,2315,243,2231
2020-05-17,Maharashtra,30706,7088,1135,22483
2020-05-17,Manipur,7,2,0,5
2020-05-17,Meghalaya,13,11,1,1
2020-05-17,Mizoram,1,1,0,0
2020-05-17,Odisha,737,196,3,538
2020-05-17,Puducherry,13,9,1,3
2020-05-17,Punjab,1946,1257,32,657
2020-05-17,Rajasthan,4960,2839,126,1995
2020-05-17,Tamil Nadu,10585,3538,74,6973
2020-05-17,Telengana,1509,971,34,504
2020-05-17,Tripura,167,64,0,103
2020-05-17,Uttarakhand,88,51,1,36
2020-05-17,Uttar Pradesh,4258,2441,104,1713
2020-05-17,West Bengal,2576,872,232,1472
2020-05-18,Andaman and Nicobar Islands,33,33,0,0
2020-05-18,Andhra Pradesh,2407,1456,50,901
2020-05-18,Arunachal Pradesh,1,1,0,0
2020-05-18,Assam,101,41,2,58
2020-05-18,Bihar,1262,475,8,779
2020-05-18,Chandigarh,191,51,3,137
2020-05-18,Chhattisgarh,86,59,0,27
2020-05-18,Dadar Nagar Haveli,1,0,0,1
2020-05-18,Delhi,10054,4485,160,5409
2020-05-18,Goa,29,7,0,22
2020-05-18,Gujarat,11379,4499,659,6221
2020-05-18,Haryana,910,562,14,334
2020-05-18,Himachal Pradesh,80,44,3,33
2020-05-18,Jammu and Kashmir,1183,575,13,595
2020-05-18,Jharkhand,223,113,3,107
2020-05-18,Karnataka,1147,509,37,601
2020-05-18,Kerala,601,497,4,100
2020-05-18,Ladakh,43,24,0,19
2020-05-18,Madhya Pradesh,4977,2403,248,2326
2020-05-18,Maharashtra,33053,7688,1198,24167
2020-05-18,Manipur,7,2,0,5
2020-05-18,Meghalaya,13,11,1,1
2020-05-18,Mizoram,1,1,0,0
2020-05-18,Odisha,828,220,4,604
2020-05-18,Puducherry,13,9,1,3
2020-05-18,Punjab,1964,1366,35,563
2020-05-18,Rajasthan,5202,2992,131,2079
2020-05-18,Tamil Nadu,11224,4172,78,6974
2020-05-18,Telengana,1551,992,34,525
2020-05-18,Tripura,167,85,0,82
2020-05-18,Uttarakhand,92,52,1,39
2020-05-18,Uttar Pradesh,4259,2441,104,1714
2020-05-18,West Bengal,2677,959,238,1480
2020-05-19,Andaman and Nicobar Islands,33,33,0,0
2020-05-19,Andhra Pradesh,2474,1552,50,872
2020-05-19,Arunachal Pradesh,1,1,0,0
2020-05-19,Assam,107,41,2,64
2020-05-19,Bihar,1391,494,9,888
2020-05-19,Chandigarh,196,54,3,139
2020-05-19,Chhattisgarh,93,59,0,34
2020-05-19,Dadar Nagar Haveli,1,0,0,1
2020-05-19,Delhi,10054,4485,168,5401
2020-05-19,Goa,38,7,0,31
2020-05-19,Gujarat,11745,4804,694,6247
2020-05-19,Haryana,928,598,14,316
2020-05-19,Himachal Pradesh,90,44,3,43
2020-05-19,Jammu and Kashmir,1289,609,15,665
2020-05-19,Jharkhand,223,113,3,107
2020-05-19,Karnataka,1246,530,37,679
2020-05-19,Kerala,630,497,4,129
2020-05-19,Ladakh,43,41,0,2
2020-05-19,Madhya Pradesh,5236,2435,252,2549
2020-05-19,Maharashtra,35058,8437,1249,25372
2020-05-19,Manipur,7,2,0,5
2020-05-19,Meghalaya,13,11,1,1
2020-05-19,Mizoram,1,1,0,0
2020-05-19,Odisha,876,220,4,652
2020-05-19,Puducherry,18,9,1,8
2020-05-19,Punjab,1980,1547,37,396
2020-05-19,Rajasthan,5507,3218,138,2151
2020-05-19,Tamil Nadu,11760,4406,81,7273
2020-05-19,Telengana,1597,1000,35,562
2020-05-19,Tripura,167,85,0,82
2020-05-19,Uttarakhand,93,52,1,40
2020-05-19,Uttar Pradesh,4605,2783,118,1704
2020-05-19,West Bengal,2825,1006,244,1575
2020-05-20,Andaman and Nicobar Islands,33,33,0,0
2020-05-20,Andhra Pradesh,2532,1621,52,859
2020-05-20,Arunachal Pradesh,1,1,0,0
2020-05-20,Assam,142,41,4,97
2020-05-20,Bihar,1498,534,9,955
2020-05-20,Chandigarh,200,57,3,140
2020-05-20,Chhattisgarh,101,59,0,42
2020-05-20,Dadar Nagar Haveli,1,0,0,1
2020-05-20,Delhi,10554,4750,168,5636
2020-05-20,Goa,46,7,0,39
2020-05-20,Gujarat,12140,5043,719,6378
2020-05-20,Haryana,964,627,14,323
2020-05-20,Himachal Pradesh,92,47,3,42
2020-05-20,Jammu and Kashmir,1317,653,17,647
2020-05-20,Jharkhand,231,127,3,101
2020-05-20,Karnataka,1397,544,40,813
2020-05-20,Kerala,642,497,4,141
2020-05-20,Ladakh,43,43,0,0
2020-05-20,Madhya Pradesh,5465,2630,258,2577
2020-05-20,Maharashtra,37136,9639,1325,26172
2020-05-20,Manipur,9,2,0,7
2020-05-20,Meghalaya,13,12,1,0
2020-05-20,Mizoram,1,1,0,0
2020-05-20,Odisha,978,277,5,696
2020-05-20,Puducherry,18,9,1,8
2020-05-20,Punjab,2002,1642,38,322
2020-05-20,Rajasthan,5845,3337,143,2365
2020-05-20,Tamil Nadu,12448,4895,84,7469
2020-05-20,Telengana,1634,1010,38,586
2020-05-20,Tripura,173,116,0,57
2020-05-20,Uttarakhand,111,52,1,58
2020-05-20,Uttar Pradesh,4926,2918,123,1885
2020-05-20,West Bengal,2961,1074,250,1637
2020-05-21,Andaman and Nicobar Islands,33,33,0,0
2020-05-21,Andhra Pradesh,2602,1640,53,909
2020-05-21,Arunachal Pradesh,1,1,0,0
2020-05-21,Assam,170,48,4,118
2020-05-21,Bihar,1674,571,10,1093
2020-05-21,Chandigarh,202,57,3,142
2020-05-21,Chhattisgarh,115,59,0,56
2020-05-21,Dadar Nagar Haveli,1,0,0,1
2020-05-21,Delhi,11088,5192,176,5720
2020-05-21,Goa,50,7,0,43
2020-05-21,Gujarat,12537,5219,749,6569
2020-05-21,Haryana,993,648,14,331
2020-05-21,Himachal Pradesh,110,54,3,53
2020-05-21,Jammu and Kashmir,1390,678,18,694
2020-05-21,Jharkhand,231,127,3,101
2020-05-21,Karnataka,1462,556,41,865
2020-05-21,Kerala,666,502,4,160
2020-05-21,Ladakh,44,43,0,1
2020-05-21,Madhya Pradesh,5735,2733,267,2735
2020-05-21,Maharashtra,39297,10318,1390,27589
2020-05-21,Manipur,25,2,0,23
2020-05-21,Meghalaya,14,12,1,1
2020-05-21,Mizoram,1,1,0,0
2020-05-21,Odisha,1052,307,6,739
2020-05-21,Puducherry,18,9,0,9
2020-05-21,Punjab,2005,1794,38,173
2020-05-21,Rajasthan,6015,3404,147,2464
2020-05-21,Tamil Nadu,13191,5882,87,7222
2020-05-21,Telengana,1661,1015,40,606
2020-05-21,Tripura,173,133,0,40
2020-05-21,Uttarakhand,122,53,1,68
2020-05-21,Uttar Pradesh,5175,3066,127,1982
2020-05-21,West Bengal,3103,1136,253,1714
2020-05-22,Andaman and Nicobar Islands,33,33,0,0
2020-05-22,Andhra Pradesh,2647,1709,53,885
2020-05-22,Arunachal Pradesh,1,1,0,0
2020-05-22,Assam,203,54,4,145
2020-05-22,Bihar,1982,593,11,1378
2020-05-22,Chandigarh,217,139,3,75
2020-05-22,Chhattisgarh,128,59,0,69
2020-05-22,Dadar Nagar Haveli,1,0,0,1
2020-05-22,Delhi,11659,5567,194,5898
2020-05-22,Goa,52,7,0,45
2020-05-22,Gujarat,12905,5488,773,6644
2020-05-22,Haryana,1031,681,15,335
2020-05-22,Himachal Pradesh,152,59,3,90
2020-05-22,Jammu and Kashmir,1449,684,20,745
2020-05-22,Jharkhand,290,129,3,158
2020-05-22,Karnataka,1605,571,41,993
2020-05-22,Kerala,690,510,4,176
2020-05-22,Ladakh,44,43,0,1
2020-05-22,Madhya Pradesh,5981,2843,270,2868
2020-05-22,Maharashtra,41642,11726,1454,28462
2020-05-22,Manipur,25,2,0,23
2020-05-22,Meghalaya,14,12,1,1
2020-05-22,Mizoram,1,1,0,0
2020-05-22,Odisha,1103,393,7,703
2020-05-22,Puducherry,20,10,0,10
2020-05-22,Punjab,2028,1819,39,170
2020-05-22,Rajasthan,6227,3485,151,2591
2020-05-22,Tamil Nadu,13967,6282,94,7591
2020-05-22,Telengana,1699,1035,45,619
2020-05-22,Tripura,173,148,0,25
2020-05-22,Uttarakhand,146,54,1,91
2020-05-22,Uttar Pradesh,5515,3204,138,2173
2020-05-22,West Bengal,3197,1193,259,1745
2020-05-23,Andaman and Nicobar Islands,33,33,0,0
2020-05-23,Andhra Pradesh,2709,1763,55,891
2020-05-23,Arunachal Pradesh,1,1,0,0
2020-05-23,Assam,259,54,4,201
2020-05-23,Bihar,2177,629,11,1537
2020-05-23,Chandigarh,218,178,3,37
2020-05-23,Chhattisgarh,172,62,0,110
2020-05-23,Dadar Nagar Haveli,1,0,0,1
2020-05-23,Delhi,12319,5897,208,6214
2020-05-23,Goa,54,16,0,38
2020-05-23,Gujarat,13268,5880,802,6586
2020-05-23,Haryana,1067,706,16,345
2020-05-23,Himachal Pradesh,168,59,3,106
2020-05-23,Jammu and Kashmir,1489,720,20,749
2020-05-23,Jharkhand,308,136,3,169
2020-05-23,Karnataka,1743,597,41,1105
2020-05-23,Kerala,732,512,4,216
2020-05-23,Ladakh,44,43,0,1
2020-05-23,Madhya Pradesh,6170,3089,272,2809
2020-05-23,Maharashtra,44582,12583,1517,30482
2020-05-23,Manipur,26,2,0,24
2020-05-23,Meghalaya,14,12,1,1
2020-05-23,Mizoram,1,1,0,0
2020-05-23,Odisha,1189,436,7,746
2020-05-23,Puducherry,26,10,0,16
2020-05-23,Punjab,2029,1847,39,143
2020-05-23,Rajasthan,6494,3680,153,2661
2020-05-23,Tamil Nadu,14753,7128,98,7527
2020-05-23,Telengana,1761,1043,45,673
2020-05-23,Tripura,175,152,0,23
2020-05-23,Uttarakhand,153,56,1,96
2020-05-23,Uttar Pradesh,5735,3238,152,2345
2020-05-23,West Bengal,3332,1221,265,1846
2020-05-24,Andaman and Nicobar Islands,33,33,0,0
2020-05-24,Andhra Pradesh,2757,1809,56,892
2020-05-24,Arunachal Pradesh,1,1,0,0
2020-05-24,Assam,329,55,4,270
2020-05-24,Bihar,2380,653,11,1716
2020-05-24,Chandigarh,225,179,3,43
2020-05-24,Chhattisgarh,214,64,0,150
2020-05-24,Dadar Nagar Haveli,2,0,0,2
2020-05-24,Delhi,12910,6267,231,6412
